cell_id,centroid_x,centroid_y,area_pixels,area_microns_sq,perimeter_microns,equivalent_diameter_microns,major_axis_microns,minor_axis_microns,aspect_ratio,eccentricity,solidity,circularity,roundness,mean_green_intensity,max_green_intensity,min_green_intensity,green_intensity_std,mean_chlorophyll_intensity,max_chlorophyll_intensity,chlorophyll_intensity_std,chlorophyll_density,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,color_variation,high_chlorophyll,biomass_estimate,cell_type,health_status,size_category,chlorophyll_category,cluster_id,timestamp,image_path
82,369.3333333333333,349.94,150.0,37.5,29.798989873223334,6.909882989426709,8.562986722726505,6.775437054190559,1.2638279500258007,0.6114967519268959,0.7731958762886598,2.1227460326644465,2.6046587755704556,0.5239548126466618,0.7314543999750334,0.32659119892028027,0.08026672971643008,0.13946297153873471,0.1508265841187777,0.02188705782371492,0.0037190125743662593,0.7031372549019609,0.7141437908496732,0.6882091503267974,0.029481399049470756,0.028596622909234887,0.03041933144524438,0.042031710035401855,False,11.583762252523808,medium_high,moderate,medium,high,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
83,152.41724137931035,352.8379310344828,290.0,72.5,76.42640687119285,9.607802401865856,21.76780632969163,8.488836691668475,2.564286146658475,0.9208266815902031,0.464,0.623908608356399,0.7792535453936269,0.5610343184226645,0.7886016230337266,0.12702456031225,0.12807562740274211,0.14239261808117779,0.14635819325969096,0.001513893774514274,0.0019640361114645214,0.7388776200135226,0.7506423258958757,0.7231913455037188,0.03914689356784869,0.03914689356784869,0.03914689356784869,0.053075465000471986,False,20.641108949105828,large_high,stressed,large,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
84,379.14309764309763,356.0656565656566,297.0,74.25,48.35229073212244,9.72306722164286,16.911636137606177,6.807400411961297,2.484301659101866,0.9154078469294377,0.7388059701492538,1.5963650293009533,1.3221944076973862,0.5379019468003128,0.8785976391914722,0.174886172345093,0.12627569585222628,0.09135199451415323,0.09702733657697343,0.001059998398527249,0.001230329892446508,0.7049712814418696,0.7128144186967716,0.6932065755595167,0.04289528618116188,0.04289528618116188,0.04289528618116188,0.060959890770290015,False,19.400470276514984,large_low,stressed,large,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
85,204.33653846153845,358.1057692307692,104.0,26.0,25.263455967290593,5.753627391751592,9.49641862735088,3.9296683841175226,2.416595422079991,0.9103654054852719,0.7819548872180451,2.0476592251619827,1.4683302818795732,0.5388423353250473,0.7185459693304744,0.24666511324829887,0.08939162648128934,0.13576336518197302,0.13628495497675608,0.00028715204873467313,0.005221667891614347,0.7346907993966817,0.7464555052790347,0.7190045248868778,0.03515461465982811,0.03515461465982811,0.03515461465982811,0.04793482454130261,False,8.040443270359583,small_medium,moderate,small,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
86,426.15604026845637,357.63926174496646,298.0,74.5,60.49442635585339,9.739422266375435,16.077710037760184,8.9578793901563,1.794812068515655,0.8304042252719166,0.5643939393939394,1.0232821594085224,1.4678375682379325,0.5544691638594029,0.8394360059895255,0.16900534028187467,0.12721696105793426,0.14927635771685566,0.1499439202210236,0.0002764624890865897,0.0020037094995551093,0.6759442031846296,0.6877089090669825,0.6602579286748257,0.03229107634576849,0.03229107634576849,0.03229107634576849,0.047864371051092314,False,22.241839411216176,large_high,stressed,large,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
87,182.5,358.69485294117646,272.0,68.0,55.526911934581186,9.304852983362556,19.734526092583604,6.5529380587775306,3.011553888587364,0.9432602046063779,0.6126126126126126,1.1085919619744429,0.8892535740521694,0.5428727575269652,0.7627919855009108,0.18928607527068528,0.10365888845465433,0.1377613024217567,0.13968586224914567,0.0009024764218671069,0.002025901506202304,0.7325836216839677,0.7443483275663206,0.7168973471741638,0.03397847333431231,0.03397847333431231,0.03397847333431231,0.04646460878659673,False,19.586716279849906,large_high,stressed,large,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
88,394.613309352518,356.75629496402877,556.0,139.0,58.473611075682086,13.303394180365686,18.968339538829444,9.815729975414385,1.9324430874055976,0.8556955049058218,0.8373493975903614,2.043453812751924,1.9675522767359566,0.5293347078345103,0.81393393922425,0.18399293148983475,0.12040308742370993,0.13334374666450483,0.14975323687567468,0.026091131634789717,0.0009593075299604664,0.6877415714487234,0.6984483001833827,0.673113274086613,0.0336682070553392,0.03361137581352075,0.033814656249272754,0.04909147996413597,False,42.209419842171165,large_medium,moderate,large,medium,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
89,471.6031746031746,359.42857142857144,63.0,15.75,15.899494936611664,4.478115991081385,6.630441916125869,3.1433303134119086,2.109368489794156,0.8804841764659479,0.9130434782608695,3.131725986338149,1.8245917979813955,0.641061217697277,0.7952364824616689,0.4348203864041725,0.09245081857059331,0.09343133997424058,0.09430537044100751,0.0004377336036648846,0.005932148569793053,0.6725178960473078,0.6764394646747588,0.6529100529100529,0.022499213084964814,0.022499213084964814,0.022499213084964814,0.0337173375195858,False,5.330292036198197,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
90,141.70152091254752,363.4220532319392,526.0,131.5,101.70762979144982,12.939513133525306,22.349552090026034,15.66357231031912,1.4268489746302768,0.7133135748991103,0.49343339587242024,0.6389818774295805,1.340782136606322,0.5510552348022453,0.8589903493376985,0.266199351148019,0.11380624691612647,0.1420056955127635,0.14834209773109774,0.0029345359536069007,0.0010798912206293804,0.7241556698725118,0.7359203757548647,0.7084693953627078,0.03340280958965579,0.03340280958965579,0.03340280958965579,0.0462099741489464,False,37.035097333770686,large_high,stressed,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
91,746.4879518072289,360.34939759036143,249.0,62.25,50.423358543987916,8.902761462589227,13.754563960687348,10.626412655166476,1.294375101648249,0.6349252482138571,0.523109243697479,1.230681500830439,1.6757754021767641,0.5329926912901701,0.7272290339279693,0.35049093096020106,0.08239997048571805,0.09076278136371552,0.09169510792499032,0.000607735777787058,0.0014580366484131006,0.5951649736199701,0.5990865422474211,0.5755571304827152,0.013019399969686712,0.013019399969686712,0.013019399969686712,0.022069165494026852,False,15.620335666888437,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
92,363.4749034749035,363.5617760617761,518.0,129.5,84.22234841721124,12.84073677960901,17.10041019365144,13.857486419111904,1.2340196249492243,0.5859324692923765,0.5886363636363636,0.9176666101490237,2.2554168578392884,0.5324983667618575,0.7759047217099586,0.2270978920623366,0.09353860198873992,0.1391464759933073,0.14987422581188958,0.0210680618856659,0.001074490162110481,0.7008024831554244,0.711832841244606,0.6858505564387918,0.03255576352577875,0.032183175324331535,0.032995147532753795,0.04657362114049445,False,36.35712857467746,large_high,stressed,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
93,380.8471074380165,366.9710743801653,484.0,121.0,61.890872965260115,12.412170838050638,20.95450223220571,9.051319773728517,2.3150770004862955,0.9018970387236521,0.7574334898278561,1.5878227086451953,1.403462402475476,0.5324841234660022,0.8373967809685077,0.2597372558898562,0.11929586804756788,0.14948056152002115,0.14976501139581894,0.0006479439505285522,0.001235376541487778,0.6903500243072436,0.7021147301895966,0.6746637497974397,0.036802364608281735,0.036802364608281735,0.036802364608281735,0.05341085162121468,False,37.069650230494084,large_high,stressed,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
94,396.0681818181818,369.1834415584416,924.0,231.0,93.56549416771885,17.14987856615383,20.194613066914226,17.46889271316059,1.1560328063438248,0.5017247016505171,0.7636363636363637,1.3263263686605837,2.884768831269456,0.508317157693426,0.8432510792597783,0.16192681274894277,0.13008834152455348,0.1498339868382652,0.15044521220886306,0.00016501460680510232,0.0006486319776548277,0.6755156608097784,0.6872803666921314,0.6598293862999746,0.032493709811061526,0.032493709811061526,0.032493709811061526,0.04819534490568445,False,67.34014641079446,large_high,stressed,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
95,166.2007299270073,364.76277372262774,137.0,34.25,38.50609665440987,6.6036697681803656,15.26062984797321,5.070903379108388,3.0094499356555424,0.9431784510390383,0.5111940298507462,1.1611048468045608,0.7490068141873084,0.575137198673852,0.7602803561685083,0.24057279598013126,0.09910412741248893,0.13774255784393513,0.13906161673867057,0.0005870791774609907,0.004021680520990807,0.7347931873479319,0.7465578932302849,0.719106912838128,0.031837852192973255,0.031837852192973255,0.031837852192973255,0.04340621673519392,False,10.281512170614754,medium_high,stressed,medium,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
96,181.679012345679,365.2283950617284,81.0,20.25,18.503048327204937,5.077706251929807,5.923887838547414,4.587120967638942,1.2914174010973436,0.6327661083474349,0.8617021276595744,2.973091783033838,2.9388774957767563,0.47039379279562243,0.6738654675025539,0.24074614165668085,0.11767815543744618,0.1365689301372368,0.13707843690951962,0.0002648577874938079,0.006744144698135151,0.7076252723311547,0.7193899782135077,0.6919389978213508,0.02758551946203819,0.02758551946203819,0.02758551946203819,0.03905537764674746,False,6.218660466402732,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
97,410.3347280334728,365.76987447698747,717.0,179.25,76.20153313703995,15.10722305368455,17.531003411471005,15.22582878412329,1.1513989589684228,0.49567394291926453,0.809255079006772,1.551677994976793,2.970405400349446,0.5397114308967162,0.9173422821333754,0.18973463685181038,0.13736560134092204,0.1499190136586595,0.15050185710874203,0.000248317396908108,0.0008363682770357574,0.6791642737987803,0.6909289796811332,0.6634779992889763,0.03867235298521464,0.03867235298521464,0.03867235298521464,0.0570508944782123,False,55.25637788575236,large_high,stressed,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
98,178.0679347826087,369.5027173913044,184.0,46.0,42.66295090390226,7.653039857325812,14.544067492216923,7.304290671825148,1.9911676774197633,0.8647411207352579,0.5841269841269842,1.2703573489782927,1.1075317347437945,0.5510357092429657,0.8774197693425394,0.24494410289201804,0.1326672944116614,0.1359730184245794,0.13714026107910082,0.0006695032891608912,0.0029559351831430305,0.7290920716112532,0.7408567774936061,0.7134057971014492,0.043376629080798104,0.043376629080798104,0.043376629080798104,0.05960089327150845,False,13.504845424232764,medium_medium,stressed,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
99,429.7315789473684,368.06315789473683,95.0,23.75,22.349242404917497,5.499039842323396,7.630663951037065,4.929879875694852,1.5478397331053722,0.7632851722410247,0.7364341085271318,2.3900547923333035,2.077347099826759,0.5336834473734295,0.7461684193810856,0.24106858940029047,0.1125420882003387,0.1504105250519894,0.1508162092675097,0.0001908145464893919,0.0063330747390311325,0.6648090815273477,0.6765737874097006,0.6491228070175438,0.02258039441701529,0.02258039441701529,0.02258039441701529,0.03403214774484832,False,7.809537697938203,small_high,healthy,small,high,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
100,438.29906542056074,365.29906542056074,107.0,26.75,30.79898987322333,5.836022431559495,11.48769096451653,5.134893763380363,2.2371818179455465,0.8945384849508582,0.5911602209944752,1.4174922584523753,1.0323534381830628,0.571936505478804,0.8248253179688698,0.2987570617294577,0.12237775044399773,0.15233305865379573,0.15317114340406918,0.0004746931210744544,0.005694693781450308,0.6723840938244456,0.6841487997067986,0.6566978193146418,0.032058114890269995,0.032058114890269995,0.032058114890269995,0.047771149156997865,False,8.49715689270521,medium_high,stressed,medium,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
101,189.6066176470588,368.03308823529414,136.0,34.0,32.92031021678297,6.579524642479541,11.424046905030071,4.946537014542626,2.309503976507973,0.9013970865940707,0.6570048309178744,1.5769609326576528,1.3268110258510069,0.506607851537157,0.7669821297003505,0.19881668865256294,0.12019031133146861,0.13560290526838442,0.13622828093119274,0.0003132895186162933,0.003988320743187777,0.7178489042675894,0.7296136101499424,0.7021626297577855,0.035731367675212115,0.035731367675212115,0.035731367675212115,0.04986641662435538,False,9.718568388751534,medium_medium,stressed,medium,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
102,352.9094827586207,367.4741379310345,116.0,29.0,29.384776310850235,6.076507779746499,10.155504592099984,4.593826438068181,2.2106853032024056,0.891841302345311,0.7073170731707317,1.6881968095642714,1.4320727935355335,0.5138580231186565,0.890308462097533,0.19254261862888997,0.15234624669451108,0.1491382012558927,0.1495176848874598,0.0002145488299675828,0.005142696595030783,0.7077417173766057,0.7195064232589587,0.6920554428668019,0.05153765541167782,0.05153765541167782,0.05153765541167782,0.0729546099193206,False,8.763892120204156,medium_high,moderate,medium,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
103,154.5,369.5679012345679,162.0,40.5,35.50609665440987,7.1809610472257885,9.75126708893478,7.3198197831985325,1.3321731105070707,0.6606964376676618,0.6558704453441295,1.6148010257932066,2.1692171491279377,0.5667737857786611,0.7689455424110584,0.2352619346496454,0.09403690813137397,0.1371369316435157,0.13856247993590573,0.0006435880795905724,0.0033860970776176716,0.7249092229484386,0.7366739288307915,0.7092229484386346,0.028349985673932477,0.028349985673932477,0.028349985673932477,0.03917897458149842,False,12.513941693590173,medium_high,stressed,medium,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
104,130.510101010101,372.95454545454544,99.0,24.75,25.97056274847714,5.613615477764332,10.481042006825186,3.9147400074036143,2.6773277374751028,0.927627458981694,0.7279411764705882,1.8445156226479251,1.1474569216937285,0.5710973229487921,0.7161254638833008,0.34384538291581895,0.08386025492254721,0.1474917418520562,0.15142797955927334,0.0016577423666030064,0.005959262297052776,0.7132501485442662,0.7250148544266192,0.6975638740344623,0.020191532001848724,0.020191532001848724,0.020191532001848724,0.028361165380663834,False,8.04916806586343,small_high,moderate,small,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
105,745.0,375.6508620689655,116.0,29.0,31.488329701443508,6.076507779746499,12.13975134274631,4.121459140363125,2.945498409496964,0.9406056514764278,0.6408839779005525,1.4701735499948334,1.0021864472822941,0.5793157580616575,0.8150673375986024,0.4231978593959692,0.07925178782097472,0.09375489287605893,0.09441587615805258,0.00034693067679169936,0.0032329273405537562,0.6068965517241379,0.6108181203515889,0.5872887085868831,0.01317469853557117,0.01317469853557117,0.01317469853557117,0.02189696486452251,False,7.964052819808834,medium_low,stressed,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
106,336.4109589041096,376.9178082191781,73.0,18.25,19.727922061357855,4.820437914901168,7.002780125544159,4.052747186884145,1.727909440837358,0.815516350918367,0.7525773195876289,2.3570567399367004,1.8953612515306713,0.5739682867022986,0.7147269726389346,0.44157386450755504,0.052240506724449236,0.1473044596193046,0.1478488589453347,0.0003195827560793131,0.008071477239413951,0.7137792103142627,0.7255439161966156,0.6980929358044587,0.024195889501985025,0.024195889501985025,0.024195889501985025,0.03396047675777506,False,6.208544700428014,small_high,moderate,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
107,437.99074074074076,376.75,54.0,13.5,13.778174593052022,4.145929793656026,4.941940581387057,3.798381681687496,1.3010647679807459,0.6397281663097565,0.9,3.5745407830736884,2.8151973148761065,0.6078555518255714,0.7909032542823727,0.27325800899411745,0.12125708761803389,0.15312016199484968,0.1538343775848356,0.00032960061999521076,0.011342234221840717,0.6752360203340596,0.6870007262164125,0.6595497458242556,0.02994266975757197,0.02994266975757197,0.02994266975757197,0.044430017517431676,False,5.306017201387852,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
108,353.1867088607595,377.61550632911394,316.0,79.0,74.04772721475248,10.02925341359355,21.047193888420406,9.899691536714721,2.1260454237754014,0.8824763148444191,0.4795144157814871,0.724224946855163,0.9082570918076951,0.5402750996646805,0.8429129631214518,0.21341357157887542,0.12748098013168274,0.14798397970970975,0.1488264085159699,0.0004684802653201259,0.0018732149330343006,0.7038719285182428,0.7156366344005957,0.6881856540084388,0.044180038818360114,0.044180038818360114,0.044180038818360114,0.06288393989537308,False,22.50803971647895,large_high,stressed,large,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
109,386.02,377.245,100.0,25.0,23.83147545195113,5.641895835477563,7.772679709884128,4.900882586591478,1.5859754998313396,0.7761675074587566,0.7751937984496124,2.2126259505913994,2.1075048103865757,0.5413868144345362,0.6842300178627696,0.3631669269417002,0.08036937143874805,0.14949616791241838,0.1496413571703108,8.69597948084677e-05,0.005979846716496735,0.6790588235294117,0.6908235294117647,0.6633725490196078,0.018349589102293035,0.018349589102293035,0.018349589102293035,0.027074208577484514,False,8.153862359035468,small_high,moderate,small,high,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
110,429.55645161290323,377.38709677419354,62.0,15.5,17.31370849898476,4.442433223290478,5.31415712533365,4.665067608882488,1.1391382871312021,0.47892367656026497,0.8051948051948052,2.5990901955493486,2.7953296157232734,0.5930169143836919,0.7512178785463742,0.387933635031682,0.07959792986923328,0.15145244847315012,0.15181219972961535,0.0001628116672799613,0.00977112570794517,0.6714104996837444,0.6831752055660975,0.6557242251739406,0.01788977919823155,0.01788977919823155,0.01788977919823155,0.026697046451628934,False,5.544592138825283,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
111,173.52941176470588,377.77647058823527,85.0,21.25,19.899494936611667,5.201570947860099,6.809358493527091,4.373240453295453,1.557051016574198,0.7665038482648608,0.8415841584158416,2.697395831661863,2.3340848838989703,0.4881969531843383,0.7664636759030109,0.2401736815094562,0.11125507117266656,0.1343655589460602,0.13487381408239457,0.0002832153149660141,0.0063230851268734215,0.7047750865051903,0.7165397923875433,0.6890888119953864,0.02801278314491496,0.02801278314491496,0.02801278314491496,0.03982098297003029,False,6.489566971995359,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
112,189.42905405405406,377.76013513513516,296.0,74.0,44.248737341529164,9.706684619910241,16.723519970175005,6.0959512756181695,2.7433815025824875,0.9311980456660155,0.8154269972451791,1.8997646850128844,1.3475548251375298,0.5459261970749565,0.8778989997348574,0.1998023950565466,0.12974775041525247,0.1340529209043004,0.13467650461266106,0.00027063406759589146,0.0018115259581662217,0.7213566507684155,0.7331213566507684,0.7056703762586115,0.04063740760999251,0.04063740760999251,0.04063740760999251,0.05643696690058574,False,22.68511983191568,large_medium,moderate,large,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
113,198.84806629834253,378.7182320441989,181.0,45.25,34.470562748477136,7.590394548326596,11.911511599079502,7.292697803665374,1.6333477568606602,0.7906723753395366,0.5857605177993528,1.9142193051330167,1.6242577122386908,0.5221552771359749,0.7655383594290368,0.251722990501586,0.1325351090986484,0.13376777335831183,0.13436802895703584,0.0003267469787491403,0.0029561938863715323,0.7170620734481639,0.7288267793305168,0.7013757989383599,0.04129363357781564,0.04129363357781564,0.04129363357781564,0.05769242307155138,False,13.493272872548609,medium_medium,moderate,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
114,154.8048780487805,380.4085365853659,82.0,20.5,21.849242404917497,5.108953969950291,9.182083893394763,3.487956057170798,2.632511345582338,0.9250417670315491,0.7884615384615384,2.1584945204967174,1.2383444387758304,0.5918672719357733,0.7833209921253553,0.3420806891855392,0.09650213302940004,0.13394516967640716,0.13475014181245937,0.0004731921019021954,0.0065339107159223,0.7273075083692013,0.7390722142515543,0.7116212338593975,0.0316356443208991,0.0316356443208991,0.0316356443208991,0.04357524852334111,False,6.762672476941007,small_medium,moderate,small,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
115,376.0539358600583,384.1224489795918,343.0,85.75,76.49747468305833,10.448937312523231,19.098439064249096,9.724540018827891,1.96394266744465,0.8606601520757604,0.5523349436392915,0.7365628099231872,1.1973151890915197,0.5324746418168058,0.7505092604642265,0.2745279832002519,0.09997886466936781,0.14626726419015534,0.14933218081611838,0.011725085798761328,0.0017057406902642022,0.6805350711713257,0.6919796490024581,0.6646887326359115,0.026183933257432124,0.026173447428271508,0.026167188881997885,0.03854527610357279,False,24.133219313796058,large_high,stressed,large,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
116,398.1717948717949,383.3820512820513,195.0,48.75,36.92031021678297,7.878478774854901,10.927097255081497,7.300589792900983,1.4967417106090377,0.7440553795906868,0.7276119402985075,1.7976858188179103,2.079385987593048,0.5248312461736456,0.7446068186729964,0.21495806231002712,0.10625369420832609,0.15016855903336193,0.15056370695457533,0.00017766143017319114,0.003080380698120245,0.6690397184514831,0.6808044243338361,0.6533534439416793,0.022287653717255645,0.022287653717255645,0.022287653717255645,0.03337811586575119,False,15.101225492996932,medium_high,moderate,medium,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
117,166.31578947368422,384.0026315789474,190.0,47.5,37.83452377915607,7.776816725043752,12.091616643954806,6.1359400130886534,1.970621716992347,0.8616788104395345,0.7089552238805971,1.6679649533861443,1.6546074678636522,0.5052789371385483,0.7793269551737065,0.20335715217923125,0.15010828279762464,0.13297453816079682,0.13462647126647712,0.0006307427185027025,0.002799463961279933,0.7074303405572755,0.7191950464396285,0.6917440660474716,0.03592982669557755,0.03592982669557755,0.03592982669557755,0.05088322999173963,False,13.56007510997726,medium_medium,moderate,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
118,318.0243902439024,383.4593495934959,123.0,30.75,32.69543648263006,6.257165172872317,9.338278930135374,6.560260052350998,1.423461700544755,0.7116711529474178,0.6275510204081632,1.4459081190022685,1.7958975010468132,0.5559886392762898,0.7448847910177077,0.2537332006990907,0.0992167878815788,0.1438465546513242,0.14499780099368598,0.0004266113806567313,0.004677936736628429,0.708114139964929,0.719878845847282,0.6924278654551251,0.032090000204977875,0.032090000204977875,0.032090000204977875,0.04540136480802612,False,9.414593975970922,medium_high,stressed,medium,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
119,159.9923076923077,385.67692307692306,65.0,16.25,14.692388155425117,4.54864184146723,5.164214430345531,4.169287747724802,1.2386322899309756,0.5900836600441948,0.9420289855072463,3.7838894007475044,3.103236976770132,0.5586808040346649,0.7989691591884753,0.2563550947405081,0.12692847074183355,0.13248241853809514,0.13306950284442243,0.000287676784213415,0.008152764217728932,0.7180693815987933,0.7298340874811463,0.7023831070889894,0.03772191575445862,0.03772191575445862,0.03772191575445862,0.0526282164049958,False,5.831352194218208,small_medium,healthy,small,medium,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
120,414.25773195876286,384.659793814433,97.0,24.25,28.78122292025696,5.556622981616415,10.104378213725626,6.224103313194729,1.6234271356493946,0.7877611394768048,0.5843373493975904,1.4715096407607549,1.2096581764790824,0.6122606387038246,0.7634504599236642,0.4381949777937741,0.0741818580639936,0.1512631559168131,0.1516252633699758,0.00018185697028656378,0.006237655914095386,0.6803315140489186,0.6920962199312715,0.6646452395391146,0.020759495631590442,0.020759495631590442,0.020759495631590442,0.030572536037909954,False,8.05516583920936,small_high,stressed,small,high,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
121,742.6593406593406,386.9761904761905,273.0,68.25,42.2842712474619,9.321941800299703,14.092952113020532,7.305409208896112,1.9291119374748968,0.8551544813236586,0.7604456824512534,1.9187341746704363,1.7501239708313872,0.5365444029116306,0.6954439430404924,0.28544038005594036,0.07951796961911052,0.09596275347078265,0.09676560013374619,0.0004117647967823334,0.0014060476699015772,0.6042806866336278,0.6082022552610789,0.5846728434963729,0.013444472652292296,0.013444472652292296,0.013444472652292296,0.022442916905002715,False,18.557906761926457,large_medium,moderate,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
122,239.79651162790697,387.8255813953488,86.0,21.5,20.020815280171306,5.232078956954491,7.815762940001626,3.7906768462742106,2.0618383621077068,0.8745118928952627,0.8113207547169812,2.6961546402180976,1.7925274427669273,0.5748830910276993,0.7345109488168036,0.3677118600670659,0.06592055162268136,0.1057065822908185,0.13349644062203278,0.02516269806679134,0.004916585222828768,0.7166438668490652,0.726310989512084,0.7030551755585955,0.02593829744359781,0.02511823941331083,0.026875946861263454,0.036315060302144285,False,6.727539990764613,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
123,145.0951086956522,388.5978260869565,184.0,46.0,33.33452377915607,7.653039857325812,9.881899775774473,7.320770817746711,1.3498441655650766,0.671696700689718,0.757201646090535,2.0808423432793584,2.3990928250464822,0.5643412937696454,0.8342634382288863,0.19560702043269212,0.15079860169484965,0.13185151389522612,0.13460878762807382,0.0009821108700490808,0.0028663372585918724,0.7188405797101449,0.7306052855924979,0.7031543052003411,0.040635997985264544,0.040635997985264544,0.040635997985264544,0.05663290174659245,False,14.537516186742883,medium_medium,moderate,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
124,361.0357142857143,391.00892857142856,56.0,14.0,14.899494936611664,4.222008245644752,5.35062883919546,3.6634022333247875,1.4605627497091411,0.7288554523853854,0.875,3.1699674087789087,2.4905111684235326,0.5629179984157715,0.6910794171926018,0.3474885496740131,0.0716358425018747,0.14717004750925072,0.14741530024964083,0.00010795301656793083,0.010512146250660766,0.6859243697478992,0.6976890756302521,0.6702380952380952,0.01864994640070902,0.01864994640070902,0.01864994640070902,0.027241423294567642,False,5.013177145699693,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
125,387.1840579710145,390.47536231884055,345.0,86.25,46.7842712474619,10.479356408358663,14.662430494773426,9.015152608603294,1.626420664335826,0.7886463500403841,0.7949308755760369,1.9807479780122021,2.0432301144314535,0.5655836812921924,0.8896302407754317,0.2630313585477072,0.12244205841465858,0.14591921195700214,0.14988869651249073,0.013044671975600882,0.0016918169502261118,0.6832281898266552,0.6945609548167093,0.6673259448707018,0.0392814535151598,0.038921654912085546,0.03909173321799761,0.057353663002463605,False,28.08808509590085,large_high,moderate,large,high,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
126,436.22978303747533,396.08284023668637,507.0,126.75,83.1543289325507,12.70366530947592,21.68699098135854,10.62178809292611,2.041745776852922,0.8718477782790325,0.5874855156431055,0.9213997650618608,1.3725225240039913,0.5430845351344701,0.7987362895077557,0.22390047755707543,0.12241323913477888,0.15439804388388542,0.15550533651382598,0.0006580190318597198,0.001218130523738741,0.6560931275863402,0.6678578334686932,0.6404068530765363,0.023291798170382093,0.023291798170382093,0.023291798170382093,0.03557162244498605,False,37.51474159297599,large_high,stressed,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
