cell_id,centroid_x,centroid_y,area_pixels,area_microns_sq,perimeter_microns,equivalent_diameter_microns,major_axis_microns,minor_axis_microns,aspect_ratio,eccentricity,solidity,circularity,roundness,mean_green_intensity,max_green_intensity,min_green_intensity,green_intensity_std,mean_chlorophyll_intensity,max_chlorophyll_intensity,chlorophyll_intensity_std,chlorophyll_density,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,color_variation,high_chlorophyll,biomass_estimate,cell_type,health_status,size_category,chlorophyll_category,cluster_id,timestamp,image_path
61,453.5925925925926,431.52932098765433,324.0,81.0,47.23401871576773,10.155412503859614,14.12536928100824,8.315658328277761,1.6986471453467853,0.8083488456055845,0.7534883720930232,1.8249252472447144,2.067547557573131,0.5620814313498526,0.8790277608890984,0.2897783460125317,0.11933323167655754,0.13336362814484815,0.13754286236460508,0.0017463583264977131,0.0016464645449981252,0.6366497216170418,0.6405712902444928,0.6091987412248849,0.022152999912436425,0.022152999912436425,0.022152999912436425,0.03523022891833803,False,25.0928419808658,large_medium,moderate,large,medium,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
62,304.82909604519773,433.6242937853107,354.0,88.5,46.45584412271571,10.61516366850092,13.483409740490247,9.46492699263783,1.4245656359502974,0.7122081329872911,0.8137931034482758,2.0612582858962614,2.4792134316015195,0.5454799553230827,0.8715802436472229,0.24626330332886032,0.14957398643346947,0.1338195570890657,0.1382346520191013,0.001987853479130742,0.0015120853908369006,0.6393818544366899,0.6433034230641409,0.6119308740445331,0.031051282668424524,0.031051282668424524,0.031051282668424524,0.0491676627634002,False,27.4666383827965,large_medium,moderate,large,medium,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
63,464.6645569620253,435.73417721518985,79.0,19.75,20.935028842544405,5.014626706796775,7.997155725660336,3.6975020987764453,2.1628536000849614,0.8866963936874668,0.7669902912621359,2.26511276837634,1.5727732138502117,0.5786340659256509,0.8022887744629967,0.38993542184148333,0.08517927165699624,0.12941651465657775,0.13141749523557708,0.0008442613582345479,0.0065527349193203925,0.6373293621245967,0.6412509307520476,0.6098783817324398,0.013682672773878817,0.013682672773878817,0.013682672773878817,0.021736254477548202,False,6.399433163928053,small_medium,moderate,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
64,88.14516129032258,448.8709677419355,62.0,15.5,17.02081528017131,4.442433223290478,6.504612103556033,3.4532872858223365,1.883600049802135,0.8474355617476784,0.8493150684931506,2.6893098124978327,1.8657738517623434,0.5170030524019903,0.6126484409197075,0.41830198292286724,0.03322029554412736,0.14951737717880925,0.1522619322850305,0.0013957643184625472,0.009646282398632855,0.5792536369386465,0.5831752055660975,0.5518026565464896,0.012937286839496862,0.012937286839496862,0.012937286839496862,0.022640968002263156,False,5.109132004950991,small_medium,healthy,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
65,495.2771739130435,699.3695652173913,92.0,23.0,24.97056274847714,5.4115163798060095,7.512489698174479,5.549793797991846,1.3536520403501875,0.6739880101772768,0.6433566433566433,1.854133631554726,2.075535505197904,0.5110080113229339,0.6730675815977997,0.2713288783026896,0.07354443510116405,0.09272038612163197,0.09372946055922753,0.0005650803208575282,0.004031321135723129,0.587382779198636,0.5716965046888322,0.5285592497868713,0.011357341847148095,0.011357341847148095,0.011357341847148095,0.02018917253996471,False,5.949297458984628,small_low,moderate,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
66,388.51724137931035,703.5658307210032,319.0,79.75,54.890872965260115,10.076748170547344,20.203131105167312,7.166459686980229,2.8191229683286503,0.934972483698475,0.6341948310139165,1.3304552502378844,0.9950924643487503,0.5501930874131241,0.7860817285068309,0.21250115560531277,0.08920384335781031,0.09287214089249148,0.09537714730261954,0.0011370035896793524,0.0011645409516299872,0.5829491671276662,0.5672628926178622,0.5241256377159015,0.013883734612862755,0.013883734612862755,0.013883734612862755,0.024876226523322217,False,20.789070438119587,large_low,stressed,large,low,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
67,404.9646017699115,704.4203539823009,113.0,28.25,27.727922061357855,5.997417539138688,11.139323240564332,3.87950648215792,2.871324817162889,0.9373937849679489,0.7151898734177216,1.8469437046344104,1.1595005238137697,0.5632853192093341,0.7182450078631888,0.38633396351792887,0.07260787465375318,0.09460057483291623,0.09570839698291513,0.00038437699693615984,0.0033486929144395127,0.5857712996703106,0.5700850251605066,0.5269477702585459,0.01078322131315658,0.01078322131315658,0.01078322131315658,0.019223666042809246,False,7.871784018748821,medium_low,moderate,medium,low,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
68,12.450581395348838,707.9709302325581,172.0,43.0,38.79898987322333,7.399277020331919,10.419988721643692,8.020269784432108,1.2992067600855028,0.6384052398791805,0.6515151515151515,1.4358116507492864,2.0169914987951363,0.3675710819290374,0.5351148929195922,0.01789680363188509,0.1373886747468396,0.19599052034623743,0.3267238690233055,0.05735109602649404,0.004557919077819475,0.4910396716826265,0.49094847241222067,0.4545827633378933,0.0873134397868038,0.08647153879357711,0.08478002344692988,0.17998763631471956,False,12.168826157747231,medium_high,stressed,medium,high,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
69,306.494623655914,711.9408602150538,93.0,23.25,23.556349186104043,5.440847306724618,8.527722302494945,4.836690256203669,1.763131780365108,0.8235989709673388,0.7265625,2.1060896104131044,1.62827205031673,0.5117176839492003,0.6735129502671334,0.3315785419291718,0.06424687295801276,0.09226181649221012,0.09427545351971546,0.001012892758989717,0.003968250171707962,0.5716635041113219,0.5559772296015181,0.5128399746995572,0.010192656333198581,0.010192656333198581,0.010192656333198581,0.0186396394927363,False,6.13874612455838,small_low,moderate,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
70,327.65723270440253,712.2295597484276,159.0,39.75,39.99137802864845,7.1141599576634995,9.731773991357139,8.872458781245532,1.0968519810909705,0.4108564576707318,0.6091954022988506,1.2493216025098808,2.137584118379168,0.4949624754333437,0.6719691243950712,0.15948878908522887,0.08536999754692173,0.09321278130523963,0.09755263104942478,0.0015884687765691185,0.0023449756303204937,0.5711431742508324,0.5554568997410284,0.5123196448390677,0.013211363658842776,0.013211363658842776,0.013211363658842776,0.024183058218861422,False,9.557505932810313,medium_low,stressed,medium,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
71,383.40449438202245,717.2471910112359,267.0,66.75,59.873106012293746,9.218933756735217,14.423538213167564,9.829583991362885,1.4673599844959178,0.7318218122080733,0.5766738660907127,0.9359605597917685,1.6340967304321334,0.5221568906016514,0.6885185468019224,0.27900230267191994,0.06674431316340003,0.09907059767870892,0.1024474934005062,0.0015475945287674628,0.0014842037105424557,0.577557464933539,0.5618711904237351,0.5187339355217743,0.011085353822368698,0.011085353822368698,0.011085353822368698,0.020055971380632774,False,16.497186756689064,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
72,27.62934362934363,715.7837837837837,259.0,64.75,29.553300858899107,9.079772052293041,9.468253874880336,8.982641720922562,1.0540611736552596,0.3161430255969513,0.9522058823529411,3.726470075267474,3.678494357223903,0.3935110175592296,0.4586526769411939,0.2900233585801959,0.029662533066935972,0.19473590887670372,0.19794757665677545,0.010185737181997622,0.0030075043841961964,0.500825194942842,0.504746763570293,0.4735861912332501,0.005025142288319445,0.005025142288319432,0.005495564275998178,0.010509930162168614,False,22.6079856805679,large_high,healthy,large,high,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
73,438.3888888888889,720.3958333333334,72.0,18.0,19.210155108391486,4.787307364817192,6.332409360913236,5.112784057792865,1.2385442626432517,0.5900051452074235,0.6545454545454545,2.4517750287832856,2.286149623522263,0.5207182588417146,0.6052795653620495,0.4226496778641356,0.03642196251526595,0.10255695679387192,0.10336300692814197,0.0004728330298351576,0.005697608710770662,0.5803376906318083,0.5646514161220044,0.5215141612200436,0.00651935985098661,0.00651935985098661,0.00651935985098661,0.01173599831984647,False,5.110328324316223,small_low,moderate,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
74,273.76984126984127,737.7380952380952,63.0,15.75,13.828427124746192,4.478115991081385,4.604642615716907,4.44666470246318,1.0355272825419504,0.2596916066394901,0.9692307692307692,4.140042913665677,3.783195731347397,0.2842430812261073,0.5407243721099061,0.13538230609591653,0.11981872229318014,0.18746818119997136,0.2207079002997664,0.015844217621594693,0.011902741663490245,0.5215063803299097,0.5149081854964207,0.46791160908807966,0.02442023660385918,0.025101879964401583,0.025200783674084022,0.04967200696790123,False,4.8215923857911696,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
75,277.6333333333333,737.7666666666667,60.0,15.0,13.82842712474619,4.370193722368317,4.553237172030297,4.333490783000772,1.0507088626775292,0.3069103565103195,0.967741935483871,3.9428980130149305,3.6848585691324716,0.3769519432129054,0.48520107982774685,0.20105227923942734,0.05677452891713914,0.18771632756258688,0.2200963125424191,0.013027314372818892,0.012514421837505792,0.5384967320261438,0.5319607843137255,0.48490196078431375,0.009013685656419038,0.009247615387908446,0.009247615387908446,0.017686532815615823,False,5.113286216123396,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
76,697.6975308641976,792.4938271604939,81.0,20.25,16.48528137423857,5.077706251929807,6.247515506879279,4.331673849401826,1.4422866827201262,0.720607302130909,0.9642857142857143,3.745434051606648,2.6422898227088165,0.12832915241087497,0.26572363066864707,0.035607980009180425,0.06138973827935029,0.21387897835940828,0.2755806960285931,0.024811437154555988,0.01056192485725473,0.39685306221253935,0.3969014766400387,0.35758896151053016,0.05521376256897931,0.05525602898281316,0.05361110370237023,0.1425125474738123,False,5.23884417832865,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
77,685.7784810126582,797.7784810126582,79.0,19.75,15.65685424949238,5.014626706796775,5.277069294873223,4.955498161165682,1.0648917875154447,0.3437463057325568,0.9518072289156626,4.049747424285026,3.6120322210907023,0.3030959048439128,0.5336127428408773,0.026183822756964476,0.10918576390237368,0.2059947625589475,0.2528856720462645,0.03357907645169755,0.01043011455994671,0.451030032266071,0.45013651030032265,0.4116157855547282,0.06646486230485302,0.068892996548158,0.06772966790751468,0.1547000766312785,False,6.524310475040732,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
78,686.9395604395604,806.4972527472528,182.0,45.5,38.38477631085023,7.611333607551958,14.17227640198968,6.392826726887384,2.2169029456692386,0.8924836524703113,0.6715867158671587,1.552255559062318,1.1537249351848393,0.4177926582036315,0.9412392754413781,0.0303817172154875,0.26956004970787467,0.1910852442962104,0.29433277950453013,0.05317761610200025,0.004199675698817811,0.48961430726136607,0.4876966171083818,0.4499245852187028,0.0944541650101408,0.09370468275318553,0.09311022989552277,0.19707264552292017,False,13.618878775563298,medium_high,stressed,medium,high,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
79,699.8939393939394,818.9015151515151,66.0,16.5,15.48528137423857,4.583497844237541,5.727782386439137,3.7831051409547967,1.5140426113014491,0.7508406545300584,0.868421052631579,3.458721530571693,2.561421407764348,0.5268299984083104,0.6044337952116616,0.48451207807163715,0.029200271167439174,0.07924686926841121,0.07955571744330761,0.00014453546878491355,0.004802840561721891,0.5131907308377897,0.5092691622103387,0.48966131907308375,0.005985873164535602,0.005985873164535602,0.005985873164535608,0.011875780426633764,False,4.741655415281251,small_low,healthy,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
80,680.8505154639175,820.1701030927835,194.0,48.5,35.09188309203678,7.858251581595959,10.686639977967765,7.635104622133886,1.3996717146465276,0.6996831848349737,0.7461538461538462,1.9796948178987643,2.162865390118223,0.29876261663064724,0.5536732304833326,0.03319506835111205,0.1540190779364093,0.17975416975373254,0.21636587976879873,0.05268472337987479,0.003706271541314073,0.43759854457246816,0.4369516878916515,0.40305235496260355,0.06397434596370577,0.06330565013206477,0.06681126132637137,0.15191833464666804,False,12.518361957249391,medium_high,moderate,medium,high,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
81,675.6,825.3882352941176,85.0,21.25,18.020815280171306,5.201570947860099,6.442532582297404,4.2968970314689585,1.4993453497057452,0.7450955378519867,0.9042553191489362,3.289121523538277,2.6074488465810495,0.3871151945231313,0.71899149768331,0.03248841377302407,0.18430456489114783,0.20482838163992348,0.279956815230417,0.033807199470850195,0.009638982665408163,0.451118800461361,0.4512110726643599,0.41296424452133795,0.07334226902815003,0.07331736391739062,0.07266712797495668,0.16675111519000244,False,7.328527317497003,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
82,97.73195876288659,850.0618556701031,97.0,24.25,17.899494936611664,5.556622981616415,6.474888103448766,4.882022178697175,1.3262717510178672,0.6568821201355851,0.9326923076923077,3.8045215168080286,2.9458953702554953,0.4762673664693587,0.556006614636249,0.39335003572043226,0.036500429699802994,0.2123600183959019,0.26943614105464075,0.031538589498790494,0.008757114160655749,0.45809581564584595,0.45809581564584595,0.42114412775419446,0.00966064535706369,0.00966064535706369,0.009987077521985533,0.02191548983706439,False,9.75932239362779,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
83,101.7215909090909,853.8238636363636,88.0,22.0,16.899494936611667,5.292567428401227,6.288119222462972,4.562224839600397,1.3783010359072405,0.6881895841449314,0.9361702127659575,3.8720868107618727,2.8336829440217186,0.46633323953676925,0.5508045640736968,0.388411109955888,0.032455951441702116,0.20829880172202567,0.26881767096941617,0.04247412005468743,0.009468127351001167,0.453475935828877,0.4532976827094474,0.4165775401069519,0.00840629313550916,0.008247939608741013,0.010800138652193304,0.020746096919995675,False,8.719440172355643,small_high,healthy,small,high,1,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
84,661.3810679611651,855.0461165048544,206.0,51.5,45.93807716974934,8.097643889049511,14.145780601407068,9.062118023947638,1.5609795153876054,0.7678552357364862,0.5706371191135734,1.2266804912521498,1.3107609759689383,0.5163208888961581,0.5905970361004423,0.41947064712286336,0.029250996471716282,0.0839131175266167,0.08493968954670786,0.0026072028700567873,0.0016293809228469262,0.4724538359032934,0.4685322672758424,0.4489624976204074,0.006766912078279517,0.006766912078279517,0.006756299998031016,0.014597751415353428,False,12.3518471731554,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
85,652.5168067226891,861.4243697478992,119.0,29.75,25.263455967290593,6.154581744998688,8.545191565706903,5.575423155445187,1.532653455614632,0.7578203969510001,0.7933333333333333,2.342994690329576,2.074977891313868,0.5175296655403938,0.5804028429937751,0.4153598440982115,0.031561570528954065,0.08505475569608578,0.08537930033756712,0.00013722312414206128,0.0028589833847423793,0.46188828472565496,0.45796671609820394,0.43835887296094905,0.007474612191089407,0.007474612191089407,0.007474612191089407,0.01650979790891239,False,7.887442131832429,medium_low,moderate,medium,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
86,664.7241379310345,863.323275862069,116.0,29.0,29.574116139070412,6.076507779746499,11.837829783372582,4.658348347374379,2.5412075054551964,0.9193187466722089,0.6946107784431138,1.6666496105691186,1.0539595077776622,0.5047477742719821,0.5398735443424791,0.4774992543558907,0.010667927225315444,0.08386636558113378,0.08438425842994612,0.00022403984594765797,0.002891943640728751,0.46967545638945235,0.4657538877620014,0.44614604462474644,0.00419461086039046,0.00419461086039046,0.00419461086039046,0.009108321328970792,False,7.109414606741261,medium_low,moderate,medium,low,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
87,659.1084337349398,870.9397590361446,166.0,41.5,34.05634918610404,7.269074295019226,12.98314705439743,5.0597768271457175,2.565952510937401,0.920933893774124,0.7477477477477478,1.798546919236513,1.253886580091255,0.5131181781803623,0.6006552961918488,0.472137474493444,0.02308445808051937,0.08433533653567109,0.08481701633143444,0.0002821119341908469,0.0020321767839920745,0.46338294353886134,0.45946137491141037,0.4398535317741555,0.0076796595831861375,0.0076796595831861375,0.0076796595831861375,0.01690688713258339,False,10.427865885781744,medium_low,moderate,medium,low,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
88,132.63291139240508,877.1075949367089,158.0,39.5,27.263455967290593,7.091753098990329,9.865379660888237,5.5464738738829515,1.7786759453320429,0.8269904575837217,0.8494623655913979,2.6711921946476336,2.0669958222659073,0.49686727730994057,0.5410634160624169,0.33557105992502057,0.028910262219092615,0.13769470567797443,0.14717151289755598,0.02334888998952602,0.0034859419158980868,0.4312980888557955,0.43442541573591464,0.4112931248448747,0.011174676598646727,0.010677153621322955,0.010864523528331248,0.025619363909720787,False,12.284892968473125,medium_medium,healthy,medium,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
89,63.9,884.9285714285714,70.0,17.5,16.192388155425117,4.720348719413148,5.554104927353491,4.3288401716230975,1.2830468918123583,0.6265331895618222,0.875,3.354950308995278,2.8892159145840144,0.5187036553591304,0.5710303046048194,0.46771536829447546,0.02665798929048072,0.11801129231930145,0.11907706807904231,0.0005951677135731541,0.0067435024182457975,0.4508683473389356,0.45478991596638657,0.43126050420168066,0.004494380082942649,0.004494380082942649,0.004494380082942649,0.010085235226348428,False,5.567455117178202,small_medium,healthy,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
90,674.4202898550725,890.1304347826087,69.0,17.25,18.606601717798213,4.686510657907603,7.717011554673278,3.312463185332032,2.3296897574122766,0.9031896589380245,0.8214285714285714,2.504521889751556,1.4752339838310529,0.5111533091929364,0.5588811687241648,0.47727808323619336,0.015922156234141442,0.08312990018208366,0.08339585557959295,0.00012882530338979202,0.0048191246482367335,0.46939471440750213,0.46547314578005117,0.4458653026427963,0.004920027987002933,0.004920027987002933,0.004920027987002933,0.010690033641802495,False,4.562914942675465,small_low,moderate,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
91,661.7074074074075,892.7962962962963,135.0,33.75,28.97056274847714,6.555290583552474,11.95867439441199,4.602025528435784,2.598567591709277,0.9229885563664623,0.7758620689655172,2.0212953166974272,1.2019262066914902,0.5098414134883871,0.5664384600882875,0.47056275227356537,0.015600355933760598,0.0839721402658506,0.08432904837282332,0.00018904687611297365,0.002488063415284462,0.4563543936092956,0.45243282498184456,0.4328249818445897,0.003750540426220336,0.003750540426220336,0.003750540426220336,0.008386642037845733,False,8.590400954186242,medium_low,moderate,medium,low,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
92,635.1762114537445,894.2896475770925,454.0,113.5,82.03300858899107,12.02134303343187,20.753231135257376,11.630960248174315,1.7843093512863621,0.8281943969308443,0.5732323232323232,0.8477902885128776,1.3421298191876783,0.5176421428792475,0.6186750970691955,0.38523751413393426,0.041999806938035046,0.08564444186368438,0.08684528776224364,0.00036285322406446577,0.0007545765802967787,0.4384037315366675,0.43448216290921654,0.41487431977196165,0.00774871347717767,0.00774871347717767,0.00774871347717767,0.01805160632769832,False,26.501331608336518,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
93,92.0220588235294,899.5,68.0,17.0,17.02081528017131,4.652426491681278,7.2737079081191025,3.194218974813893,2.2771475485780983,0.8984157624598883,0.8947368421052632,2.949565600804075,1.6364672460800977,0.5073512838406565,0.5620604151382727,0.4388512230413888,0.023059838032866462,0.12513416065794314,0.1266809256458079,0.000892577851906872,0.007360832979879008,0.43679354094579004,0.44071510957324106,0.41718569780853515,0.005707886058435347,0.005707886058435347,0.005707886058435347,0.013226023730949076,False,5.279004450287336,small_medium,healthy,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
94,108.66451612903226,901.8903225806451,155.0,38.75,27.020815280171306,7.024103669400641,11.209292027835026,4.474710196181753,2.5050319543374804,0.9168653940145963,0.9337349397590361,2.66774715297219,1.5706718108480533,0.4502169934600156,0.49860749031769186,0.33666578913911915,0.028370704644479442,0.20952930791774332,0.26439810352049953,0.0334741272786085,0.005407207946264344,0.41135989879822893,0.4166729917773561,0.3811764705882353,0.006699316463318691,0.007079785424877495,0.007525510268966774,0.017618629859644852,False,13.82970262769417,medium_high,healthy,medium,high,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
95,94.84426229508196,912.016393442623,61.0,15.25,15.48528137423857,4.406461512053774,6.614297849193942,3.1136412594922023,2.124296698930774,0.8822698302282743,0.8591549295774648,3.1966971721950497,1.775302881918016,0.49937686736628434,0.5554504933599164,0.40994125911030305,0.028592693708967592,0.12312089574018545,0.1243199802176063,0.0006110332508261622,0.008073501360012161,0.42674381227901,0.43066538090646095,0.40713596914175504,0.0070476785019833186,0.0070476785019833186,0.0070476785019833186,0.01671987378215819,False,4.749444767821942,small_medium,healthy,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
96,103.34634146341463,918.8,205.0,51.25,49.88782463805517,8.07796550300118,15.509290866782345,7.6652669097458075,2.023320394370541,0.8693271484194313,0.5099502487562189,1.0350816066302502,1.0851258208519137,0.4898561035990436,0.5421438467527394,0.37847247955658214,0.02277217604704809,0.09796401284546799,0.12559851021193114,0.033031278059456895,0.0019114929335701072,0.41859397417503585,0.4195695839311334,0.3975131516021042,0.005946076401162153,0.0057971219737959915,0.005556482911686066,0.014000167803379922,False,12.18934733962659,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
97,638.2222222222222,918.3734567901234,162.0,40.5,36.62741699796952,7.1809610472257885,11.932968443226374,6.739593998423338,1.770576750768366,0.8252362299739749,0.6835443037974683,1.5174426725025372,1.4485321838548477,0.517989838517512,0.619690528083621,0.44944518911985887,0.0260149258139884,0.08472456403180738,0.08500837697907873,0.00014013927942572053,0.002091964543995244,0.43318809005083514,0.4292665214233842,0.4096586782861293,0.004655154832400104,0.004655154832400104,0.004655154832400104,0.010978160993688889,False,10.015012924679247,medium_low,stressed,medium,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
98,84.4888888888889,925.4722222222222,90.0,22.5,19.899494936611664,5.352372348458314,7.042065677220033,4.525911941140054,1.5559440326729321,0.7661207675307995,0.8411214953271028,2.856066174700797,2.3107474675517237,0.49559349607113934,0.5400651159749846,0.4694501559717595,0.01238199268428145,0.11469039925911968,0.11666538658020946,0.000978641432956204,0.005097351078183097,0.4246187363834422,0.42854030501089324,0.40501089324618733,0.003203429416246242,0.003203429416246242,0.003203429416246242,0.0076383070236728575,False,6.622969473241278,small_medium,healthy,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
99,100.90441176470588,926.9411764705883,68.0,17.0,17.106601717798213,4.652426491681278,6.049426991575187,3.9811976594619596,1.519499283638366,0.7529204557492811,0.8717948717948718,2.920056727739862,2.365868227048449,0.494863578589563,0.5286173876720774,0.46745853558629247,0.012595401815030756,0.12201088465264354,0.12331215052050723,0.001209654954220327,0.007177110861920208,0.41401384083044984,0.4179354094579008,0.39440599769319495,0.003515040359324284,0.003515040359324284,0.003515040359324284,0.008598749094382753,False,5.136670594838964,small_medium,healthy,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
100,108.20833333333333,955.0902777777778,72.0,18.0,19.31370849898476,4.787307364817192,7.339251064449148,3.948205403945885,1.8588827868768456,0.8429719399992706,0.7912087912087912,2.4255543800369126,1.7019199379763799,0.5032061993464169,0.5518998754132756,0.43496050867750763,0.026956973219898192,0.1191798355060864,0.12126056771537168,0.0013140471682347643,0.006621101972560356,0.4000544662309368,0.4039760348583878,0.3804466230936819,0.004310409477875074,0.004310409477875074,0.004310409477875074,0.01091724624276264,False,5.242315801076084,small_medium,moderate,small,medium,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
101,719.3,960.4117647058823,85.0,21.25,18.727922061357855,5.201570947860099,7.023516783522187,4.061265789338512,1.7293910686564935,0.8158679855063902,0.8762886597938144,3.045436882746893,2.193914988728936,0.5148815326255677,0.5779503308087853,0.44253505992008146,0.027444448235825772,0.08371419999552183,0.08376607319485656,3.262173472203411e-05,0.003939491764495145,0.47100346020761247,0.4670818915801615,0.4474740484429066,0.004254539103445818,0.004254539103445818,0.004254539103445818,0.009211887493392525,False,5.906476131117707,small_low,healthy,small,low,2,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
102,704.2242063492064,964.156746031746,252.0,63.0,53.71625176280136,8.95623198216277,14.402276773963242,9.406812953885552,1.5310474274939503,0.7572305938772225,0.5901639344262295,1.0974860368706343,1.5468505429131352,0.5063258840168984,0.5628648782626704,0.44115903989913713,0.02380392317638285,0.08765635473529014,0.15558191919564643,0.01562138666505405,0.0013913707100839704,0.4620603797074385,0.4585745409274821,0.4387488328664799,0.004893035511838115,0.00457505753501723,0.004650759815280022,0.010386215684694677,False,14.909699380574981,large_low,stressed,large,low,4,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
103,709.4375,971.8416666666667,120.0,30.0,26.97056274847714,6.180387232371033,9.999803091030772,4.60872292826335,2.169755753748225,0.887461753900483,0.7361963190184049,2.0730562847645797,1.5279476264081921,0.5066796885044345,0.5576805512677071,0.45192331817499265,0.019522444241822354,0.14230405778819796,0.15756608686185955,0.027936006402250583,0.004743468592939932,0.4589869281045752,0.4614052287581699,0.43862745098039213,0.005343412077439904,0.0038721008538001762,0.004403405297438297,0.010021134463462667,False,9.113349446272261,medium_medium,moderate,medium,medium,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
104,669.7138157894736,978.7894736842105,152.0,38.0,40.230970388562795,6.955796338302048,15.986617963896878,5.3766608935749565,2.9733357338940025,0.9417468395442736,0.5259515570934256,1.1801370247880094,0.7572521469143915,0.5140384609197812,0.5703879562135598,0.45873757034967244,0.024799174374307446,0.04958910932338913,0.04964144411473787,2.1117299283362488e-05,0.0013049765611418192,0.44140866873065016,0.4374871001031992,0.42180082559339527,0.00458155230775682,0.00458155230775682,0.00458155230775682,0.010567150696141288,False,8.026341968046827,medium_low,stressed,medium,low,0,Day2_Evening,C:\Users\Aun\Desktop\Projects\bioimaging\1-2305 - Copy.jfif
